human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded
0.7015951997658423,0.4523635299282892,0.73920679057515,0.9019464364115323,0.9020927850139031,0.9699985365139763,0.8543831406410068,0.995170496121762,0.9541928874579247
0.7015951997658423,0.4523635299282892,0.7314503146494951,0.8998975559783404,0.8984340699546319,0.9683887018878969,0.8540904434362652,0.9947314503146495,0.9518513098199912
0.7015951997658423,0.4523635299282892,0.7348163325040246,0.8836528611151764,0.8832138153080638,0.9676569588760427,0.8537977462315235,0.9941460559051661,0.9304844138738475
0.7015951997658423,0.4523635299282892,0.7336455436850579,0.8969705839309234,0.8966778867261818,0.9670715644665594,0.8442850870774185,0.9945851017122787,0.9495097321820577
0.7015951997658423,0.4523635299282892,0.7298404800234157,0.8962388409190692,0.8933118688716523,0.9695594907068638,0.8573101126884238,0.9950241475193912,0.953022098638958
0.7015951997658423,0.4523635299282892,0.7387677447680374,0.8978486755451486,0.8968242353285526,0.9673642616713011,0.8546758378457485,0.9950241475193912,0.9483389433630909
0.7015951997658423,0.4523635299282892,0.736279818527733,0.8969705839309234,0.8957997951119567,0.9661934728523343,0.8513098199912191,0.994292404507537,0.9253622127908678
0.7015951997658423,0.4523635299282892,0.7273525537831114,0.9012146933996781,0.8982877213522611,0.9694131421044929,0.8488218937509147,0.9906336894482658,0.936777403775794
0.7015951997658423,0.4523635299282892,0.7311576174447534,0.9003366017854529,0.8988731157617444,0.9682423532855261,0.859944387531099,0.9947314503146495,0.9559490706863749
0.7015951997658423,0.4523635299282892,0.7387677447680374,0.8936045660763939,0.8924337772574272,0.9675106102736719,0.8499926825698815,0.9947314503146495,0.9416069076540319
