human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded
0.7015951997658423,0.4523635299282892,0.73920679057515,0.9019464364115323,0.9020927850139031,0.9699985365139763,0.8507244255817357,0.995170496121762,0.9541928874579247
0.7015951997658423,0.4523635299282892,0.7330601492755744,0.902239133616274,0.9003366017854529,0.9688277476950096,0.86009073613347,0.9953168447241328,0.9547782818674082
0.7015951997658423,0.4523635299282892,0.7367188643348456,0.9007756475925655,0.9006292989901946,0.9685350504902678,0.85145616859359,0.9947314503146495,0.9503878237962827
0.7015951997658423,0.4523635299282892,0.7277915995902239,0.9029708766281282,0.9013610420020489,0.9680960046831553,0.8583345529050198,0.995170496121762,0.9565344650958584
0.7015951997658423,0.4523635299282892,0.7364261671301039,0.9016537392067906,0.9013610420020489,0.9695594907068638,0.8540904434362652,0.9945851017122787,0.9512659154105079
0.7015951997658423,0.4523635299282892,0.7260354163617737,0.8937509146787648,0.8922874286550564,0.9689740962973804,0.8499926825698815,0.9945851017122787,0.9458510171227865
0.7015951997658423,0.4523635299282892,0.7323284062637202,0.8960924923166984,0.8930191716669106,0.9691204448997512,0.853358700424411,0.9948777989170203,0.9506805210010244
0.7015951997658423,0.4523635299282892,0.7339382408897995,0.8975559783404069,0.8975559783404069,0.9683887018878969,0.8551148836528611,0.9935606614956827,0.9439484852919655
0.7015951997658423,0.4523635299282892,0.7272062051807405,0.9013610420020489,0.9000439045807113,0.9673642616713011,0.8518952144007025,0.9935606614956827,0.9521440070247329
0.7015951997658423,0.4523635299282892,0.7430118542367921,0.8924337772574272,0.8924337772574272,0.9663398214547051,0.8516025171959608,0.9950241475193912,0.9556563734816332
